HaloId,GrpId,Timestep,NowGroup,HaloMass,TotalParticles,TotalDarkParticles,MassRatio,Prog
64041,59,10,70,8844434233,11919,6921,-1,1
69635,79,11,70,4911084701,6979,3778,-1,1
51522,82,12,70,4484616382,6547,3396,-1,1
37599,71,1,71,12883702549,16221,10269,-1,1
72139,71,2,71,12895356153,16186,10289,-1,1
17445,71,3,71,12722025253,15797,10171,-1,1
36377,72,4,71,12430902273,15151,9995,-1,1
19978,74,5,71,11225375423,13682,9021,-1,1
12442,80,6,71,9789332408,11912,7868,-1,1
53103,102,7,71,6082633597,7392,4888,-1,1
70101,123,8,71,4750332144,5804,3810,-1,1
23617,72,1,72,10569694952,15484,8134,-1,1
34842,72,2,72,10512978132,15405,8087,-1,1
35151,73,3,72,10263956131,15020,7882,-1,1
77524,73,4,72,10280324120,14868,7910,-1,1
20100,72,5,72,10016094668,14386,7711,-1,1
53853,75,6,72,9715491585,13822,7492,-1,1
43141,74,7,72,9158191379,12840,7069,-1,1
75831,69,8,72,9312527107,12708,7237,-1,1
81192,65,9,72,9553951513,12668,7475,-1,1
15142,61,10,72,9147818285,11781,7224,-1,1
12680,63,11,72,7211361758,9041,5724,-1,1
12345,73,12,72,5680629834,7038,4527,-1,1
11055,73,1,73,12300560200,14721,9944,-1,1
77077,73,2,73,12131654345,14507,9810,-1,1
56515,80,3,73,10792010482,12985,8704,-1,1
65239,92,4,73,9265057869,11229,7460,-1,1
18765,95,5,73,8635395758,10356,6977,-1,1
19319,102,6,73,6403866550,7733,5162,-1,1
12433,167,7,73,3533636386,4441,2827,-1,1
2820,150,8,73,3637584970,4754,2859,-1,1
38711,121,9,73,4727407662,5864,3764,-1,1
61945,129,10,73,3948563759,4762,3176,-1,1
23526,147,11,73,3278938304,3852,2661,-1,1
43553,74,1,74,11381774715,14529,9120,-1,1
1300,74,2,74,11345253555,14486,9085,-1,1
70847,75,3,74,10908605932,13851,8747,-1,1
49359,75,4,74,10641564077,13434,8544,-1,1
63706,80,5,74,9786241845,12488,7824,-1,1
60371,84,6,74,9239319747,11823,7380,-1,1
33496,81,7,74,8196506018,10747,6477,-1,1
70474,81,8,74,7310648648,9750,5726,-1,1
50180,84,9,74,6544410854,8644,5139,-1,1
35526,83,10,74,6342613753,8171,5017,-1,1
73490,78,11,74,5731750162,7214,4566,-1,1
69721,80,12,74,5498452020,6846,4394,-1,1
32238,75,1,75,10366005047,14340,8068,-1,1
75458,76,2,75,10069825184,13973,7831,-1,1
44096,78,3,75,9566590487,13378,7399,-1,1
81453,82,4,75,8871191941,12512,6834,-1,1
68851,86,5,75,8528731252,11988,6569,-1,1
44639,83,6,75,8662449889,11868,6730,-1,1
34456,78,7,75,8486783491,11364,6626,-1,1
17555,80,8,75,7687766194,10289,6008,-1,1
61717,82,9,75,6709563990,9057,5196,-1,1
66092,88,10,75,5347312408,7215,4140,-1,1
64943,93,11,75,4436252747,5983,3435,-1,1
60776,88,12,75,4080594006,5456,3166,-1,1
31506,76,1,76,10171894705,14489,7956,-1,1
8415,75,2,76,10113410724,14398,7911,-1,1
44278,76,3,76,9772703053,13991,7626,-1,1
30526,77,4,76,9553923763,13669,7449,-1,1
31273,77,5,76,9414625783,13445,7340,-1,1
7935,77,6,76,9199270316,13247,7138,-1,1
52182,75,7,76,8585953328,12471,6625,-1,1
31513,73,8,76,8291998916,12043,6386,-1,1
27205,70,9,76,7909044334,11572,6053,-1,1
7642,67,10,76,7454627655,10772,5720,-1,1
59491,61,11,76,6850622603,9729,5290,-1,1
51533,59,12,76,6501577875,9180,5021,-1,1
27875,39,13,76,5489469600,7445,4276,-1,1
66549,28,14,76,4116950703,5323,3256,-1,1
44904,77,1,77,9516277866,14035,7190,-1,1
16885,77,2,77,9452748067,13864,7156,-1,1
52876,77,3,77,9187334182,13242,6982,-1,1
35864,80,4,77,9033303946,12700,6924,-1,1
5948,84,5,77,8485832657,11926,6497,-1,1
34319,87,6,77,7647461626,10691,5857,-1,1
15048,83,7,77,7781473781,10293,6073,-1,1
67162,84,8,77,6943509957,9100,5429,-1,1
22880,94,9,77,5729508894,7432,4490,-1,1
29940,78,1,78,10685456300,13776,8483,-1,1
12359,78,2,78,10593590806,13622,8417,-1,1
51870,79,3,78,10477209390,13131,8389,-1,1
79854,79,4,78,10602492428,13001,8544,-1,1
72846,85,5,78,9169840637,11051,7412,-1,1
55471,86,6,78,9309231886,11148,7562,-1,1
41696,178,7,78,3450291417,4066,2822,-1,1
22487,79,1,79,10679261600,13471,8609,-1,1
63419,79,2,79,10765335341,13545,8680,-1,1
4232,81,3,79,10153216690,12761,8184,-1,1
26488,84,4,79,9663867758,12081,7806,-1,1
7954,90,5,79,8666406948,10992,6973,-1,1
75255,98,6,79,7921044076,10122,6363,-1,1
69477,94,7,79,6849893234,9069,5417,-1,1
51475,88,8,79,6835292585,8903,5429,-1,1
1045,77,9,79,7178433924,9448,5653,-1,1
10944,78,10,79,6730151638,8774,5300,-1,1
22489,74,11,79,6292536326,7965,5005,-1,1
57125,85,12,79,4829497243,6202,3828,-1,1
72997,80,1,80,8324498995,12931,6200,-1,1
20248,80,2,80,8338646611,12946,6211,-1,1
45428,82,3,80,7970227699,12468,5907,-1,1
18097,85,4,80,7655651959,12016,5647,-1,1
60921,88,5,80,7246238153,11083,5409,-1,1
30899,91,6,80,6940270590,10556,5176,-1,1
12434,90,7,80,6385475176,9232,4867,-1,1
3814,93,8,80,6035120075,8597,4620,-1,1
19869,93,9,80,5280257006,7628,4014,-1,1
37964,89,10,80,4991605859,7184,3783,-1,1
13171,89,11,80,4435153102,6210,3396,-1,1
7436,95,12,80,3650005799,5148,2787,-1,1
38810,81,1,81,9072698069,12682,7121,-1,1
13026,81,2,81,9030002472,12648,7080,-1,1
2255,84,3,81,8567140232,12128,6685,-1,1
56157,89,4,81,8220290246,11619,6417,-1,1
82064,89,5,81,7838321419,11197,6085,-1,1
40355,90,6,81,7644724677,10877,5934,-1,1
78201,88,7,81,6813945623,9667,5288,-1,1
449,90,8,81,6228424116,8687,4866,-1,1
10413,86,9,81,6069821377,8422,4735,-1,1
56525,77,10,81,6332121432,8811,4922,-1,1
40910,69,11,81,6003863950,8519,4612,-1,1
38058,60,12,81,6427855197,8851,4962,-1,1
29075,82,1,82,9027343820,12496,7036,-1,1
59121,82,2,82,9025864973,12497,7034,-1,1
54680,83,3,82,8811690841,12348,6825,-1,1
36829,83,4,82,8756134324,12395,6733,-1,1
65781,83,5,82,8664045631,12322,6639,-1,1
62021,81,6,82,8624211251,12204,6614,-1,1
76647,82,7,82,6559900629,9373,4986,-1,1
20026,83,8,82,5751094456,8547,4292,-1,1
11042,91,9,82,4619976018,6996,3415,-1,1
73371,83,1,83,8779219287,12455,6712,-1,1
27672,83,2,83,8756936668,12393,6700,-1,1
46387,88,3,83,8433013268,11671,6503,-1,1
5657,94,4,83,7805189428,10810,6012,-1,1
43827,96,5,83,7348938252,10158,5659,-1,1
1360,99,6,83,7001064715,9635,5398,-1,1
59033,99,7,83,6082990671,8380,4676,-1,1
77622,98,8,83,5593550748,7600,4317,-1,1
10261,109,9,83,4437963870,6018,3420,-1,1
70506,84,1,84,9693982758,12216,7799,-1,1
14295,84,2,84,9594699757,12129,7711,-1,1
78712,89,3,84,8949997890,11438,7163,-1,1
67536,93,4,84,8447866018,10874,6739,-1,1
57281,91,5,84,8272182281,10652,6588,-1,1
36217,94,6,84,8055580079,10271,6432,-1,1
21977,89,7,84,7194449355,9197,5735,-1,1
64255,92,8,84,6624936160,8631,5242,-1,1
32808,89,9,84,6188038909,8125,4864,-1,1
26873,90,10,84,5370737401,7030,4228,-1,1
35218,94,11,84,4629863663,5975,3662,-1,1
58430,91,12,84,4408396054,5673,3480,-1,1
39479,85,1,85,9102603380,11924,7133,-1,1
37123,86,2,85,8859872585,11636,6936,-1,1
20578,93,3,85,7545647658,9884,5914,-1,1
79892,102,4,85,6782440160,8802,5334,-1,1
68501,109,5,85,6259425790,7912,4974,-1,1
18439,109,6,85,5966649031,7428,4767,-1,1
81042,114,7,85,5966937781,6967,4866,-1,1
69303,121,8,85,4955685171,5799,4046,-1,1
67855,130,9,85,4194028635,5001,3397,-1,1
6567,150,10,85,3473653050,4093,2828,-1,1
68020,86,1,86,8604785953,11705,6683,-1,1
61706,85,2,86,8668827479,11757,6734,-1,1
79539,86,3,86,8763018202,11704,6834,-1,1
33481,86,4,86,9138222577,11881,7189,-1,1
9537,87,5,86,9138612269,11835,7190,-1,1
25105,88,6,86,8249973603,10759,6475,-1,1
65591,87,1,87,7819552015,10601,6103,-1,1
53411,87,2,87,7773505173,10520,6072,-1,1
41863,85,3,87,7930765895,10866,6163,-1,1
2698,91,4,87,7524510945,10320,5843,-1,1
11053,92,5,87,6652553396,9219,5136,-1,1
36649,93,6,87,6477500739,8963,4997,-1,1
10517,87,7,87,5888330286,8225,4522,-1,1
55844,132,8,87,3754440044,5502,2834,-1,1
8829,88,1,88,8859554875,11587,7030,-1,1
70330,88,2,88,8721180496,11416,6918,-1,1
50429,91,3,88,8146285723,10729,6443,-1,1
49374,98,4,88,7692792335,10129,6078,-1,1
39817,99,5,88,7330634420,9637,5792,-1,1
10436,100,6,88,7243934329,9465,5733,-1,1
66251,91,7,88,7121417288,9254,5633,-1,1
59526,86,8,88,6762701362,8953,5295,-1,1
54474,87,9,88,6461465798,8284,5106,-1,1
51202,113,10,88,4184167294,5395,3312,-1,1
25953,111,11,88,3647915425,4589,2908,-1,1
75365,89,1,89,9308807065,11253,7621,-1,1
41753,89,2,89,9401118222,11389,7685,-1,1
24223,90,3,89,8824755652,10784,7192,-1,1
65932,95,4,89,8686222784,10524,7091,-1,1
40846,93,5,89,8565298454,10428,6967,-1,1
31675,97,6,89,8281031551,10149,6724,-1,1
50732,98,7,89,6515069486,8226,5237,-1,1
50924,103,8,89,5813375040,7384,4662,-1,1
68236,105,9,89,5452137646,6874,4382,-1,1
68815,95,10,89,5372241002,6745,4314,-1,1
16422,90,1,90,8549747958,10301,6924,-1,1
48731,90,2,90,8580856617,10331,6951,-1,1
7405,87,3,90,9137177907,10950,7398,-1,1
14146,81,4,90,10444953055,12164,8521,-1,1
65900,82,5,90,10438658156,12136,8509,-1,1
52827,89,6,90,8705013486,10216,7076,-1,1
5873,109,7,90,6192785024,7323,5024,-1,1
36510,144,8,90,4147822388,5050,3342,-1,1
10594,138,9,90,3970203048,4863,3178,-1,1
14126,128,10,90,4008518230,4800,3228,-1,1
19847,121,11,90,3704594361,4399,2987,-1,1
9271,91,1,91,6564791931,10217,4809,-1,1
37952,91,2,91,6580759390,10271,4811,-1,1
33935,96,3,91,6185672323,9376,4573,-1,1
19967,110,4,91,5276819117,7811,3945,-1,1
78316,140,5,91,4422070675,6213,3386,-1,1
63192,147,6,91,4088157749,5480,3192,-1,1
12780,170,7,91,3419729571,4403,2714,-1,1
61658,92,1,92,7679962894,10534,6001,-1,1
46657,92,2,92,7584926635,10373,5934,-1,1
72565,95,3,92,7188504444,9801,5628,-1,1
9025,103,4,92,6748953224,9183,5279,-1,1
49920,102,5,92,6441694810,8723,5041,-1,1
14088,106,6,92,6183247695,8252,4868,-1,1
56590,105,7,92,6002186847,7933,4728,-1,1
45986,97,8,92,5750049164,7616,4519,-1,1
38697,98,9,92,5446191591,7176,4275,-1,1
17877,98,10,92,5014507974,6505,3961,-1,1
75305,84,11,92,4775204679,6221,3751,-1,1
46899,99,12,92,3805673141,5055,2966,-1,1
18049,93,1,93,8194472117,10075,6648,-1,1
41225,94,2,93,8153859340,10050,6610,-1,1
18632,94,3,93,8146733036,10048,6596,-1,1
73158,99,4,93,8143552190,10015,6593,-1,1
60049,94,5,93,8261943615,10255,6652,-1,1
76747,95,6,93,8291155945,10248,6680,-1,1
778,86,7,93,7949912088,9707,6420,-1,1
15262,87,8,93,6762673094,8250,5447,-1,1
59396,90,9,93,6529924313,8090,5245,-1,1
61355,103,10,93,4127001009,5151,3305,-1,1
10829,94,1,94,7904520307,8996,6552,-1,1
33850,95,2,94,7834171819,8910,6496,-1,1
14334,97,3,94,8443534507,9631,6999,-1,1
59091,107,4,94,6639502192,7711,5478,-1,1
72208,126,5,94,5443193246,6539,4452,-1,1
982,139,6,94,5005261521,6128,4071,-1,1
65353,130,7,94,4619790554,6190,3621,-1,1
8349,122,8,94,4371691484,5914,3408,-1,1
46873,124,9,94,4256910368,5748,3314,-1,1
20077,124,10,94,3599561892,4818,2811,-1,1
62297,95,1,95,7327897865,9806,5731,-1,1
76680,96,2,95,7290967075,9763,5701,-1,1
44266,99,3,95,6764387921,9177,5261,-1,1
81623,105,4,95,5981933564,8209,4617,-1,1
65912,105,5,95,5601351782,7817,4283,-1,1
15718,96,1,96,7212905588,9405,5752,-1,1
75294,99,2,96,7108618776,9277,5667,-1,1
19185,104,3,96,6763895998,8977,5355,-1,1
36989,106,4,96,6540712157,8828,5138,-1,1
28070,101,5,96,6494714945,8806,5083,-1,1
79453,101,6,96,6419850258,8761,4998,-1,1
72223,97,7,96,6579898176,8615,5184,-1,1
41121,94,8,96,6544327164,8400,5188,-1,1
16677,97,9,96,5358021935,6885,4234,-1,1
2938,101,10,96,4469340188,5585,3549,-1,1
43537,97,1,97,6865819893,9412,5329,-1,1
38425,98,2,97,6828690410,9375,5297,-1,1
18671,100,3,97,6668718960,9064,5188,-1,1
21222,108,4,97,6411518180,8602,5008,-1,1
72790,108,5,97,6060054271,8085,4743,-1,1
59874,107,6,97,5873676431,7835,4594,-1,1
48504,107,7,97,5479181610,7325,4269,-1,1
82046,104,8,97,5620863213,7185,4445,-1,1
68025,107,9,97,5223503857,6479,4177,-1,1
10685,102,10,97,4687111029,5755,3748,-1,1
66385,98,1,98,5229988735,8712,3696,-1,1
16709,100,2,98,5138016120,8476,3649,-1,1
6055,113,3,98,4334755730,6635,3198,-1,1
43079,139,4,98,4106004688,5634,3175,-1,1
5042,135,5,98,4537098444,5675,3621,-1,1
41714,99,1,99,6799186195,9225,5284,-1,1
455,97,2,99,6999640998,9552,5425,-1,1
20205,101,3,99,5755473371,7943,4427,-1,1
24281,114,4,99,4791255984,6724,3667,-1,1
77520,137,5,99,4309040074,5928,3325,-1,1
15168,142,6,99,4230038731,5701,3290,-1,1
68491,137,7,99,3848287610,5231,2977,-1,1
50995,100,1,100,6947236299,8276,5605,-1,1
41111,101,2,100,7056131517,8398,5698,-1,1
54063,102,3,100,7328508763,8961,5885,-1,1
23197,120,4,100,4764570679,6029,3777,-1,1
29948,101,1,101,6913293527,8505,5522,-1,1
78878,102,2,101,6823460823,8385,5453,-1,1
63614,109,3,101,6248223469,7576,5019,-1,1
20642,117,4,101,5685460082,6939,4550,-1,1
57480,134,5,101,5005595454,6116,4005,-1,1
40557,157,6,101,4218549871,5117,3386,-1,1
25589,102,1,102,6909807953,8881,5503,-1,1
30484,103,2,102,6913724285,8901,5502,-1,1
56369,103,3,102,6865532250,8954,5433,-1,1
47008,101,4,102,7174716174,9335,5674,-1,1
25793,98,5,102,7567994612,9778,5985,-1,1
19201,96,6,102,7659599440,10010,6011,-1,1
27009,92,7,102,6606498818,8779,5140,-1,1
56080,114,8,102,4985269535,6552,3892,-1,1
48374,103,1,103,6350917581,7972,5034,-1,1
13177,104,2,103,6253886873,7866,4954,-1,1
54319,117,3,103,5453876327,6958,4296,-1,1
77693,156,4,103,4327948698,5305,3462,-1,1
80666,172,5,103,3531150673,4239,2839,-1,1
38925,104,1,104,7097018304,8563,5768,-1,1
22755,106,2,104,7022928069,8470,5707,-1,1
52694,111,3,104,6583721040,7959,5348,-1,1
34044,116,4,104,6394006510,7711,5196,-1,1
18341,112,5,104,6278218088,7560,5101,-1,1
67272,113,6,104,6186523696,7387,5040,-1,1
78353,111,7,104,5961742421,7136,4847,-1,1
20744,106,8,104,5882324251,7160,4743,-1,1
11275,115,9,104,5170266400,6317,4161,-1,1
44152,115,10,104,4327390918,5302,3482,-1,1
3949,108,11,104,3589260123,4534,2851,-1,1
38282,105,1,105,6707434974,8447,5372,-1,1
77139,105,2,105,6659485507,8396,5332,-1,1
56705,105,3,105,6862687797,8684,5471,-1,1
54664,104,4,105,6876747190,8608,5496,-1,1
43143,103,5,105,6946025921,8535,5583,-1,1
12435,103,6,105,6517648743,8000,5243,-1,1
33732,121,7,105,5303158729,6518,4262,-1,1
26065,142,8,105,3957930197,4987,3153,-1,1
18138,140,9,105,3612742160,4617,2860,-1,1
49394,106,1,106,7268836041,8337,5993,-1,1
14147,107,2,106,7300572845,8371,6019,-1,1
61324,106,3,106,7341255722,8507,6030,-1,1
15893,111,4,106,6847028522,8034,5600,-1,1
37752,106,5,106,6798606417,8258,5491,-1,1
26741,105,6,106,6326391373,7798,5074,-1,1
4316,106,7,106,5977537427,7215,4816,-1,1
7366,96,8,106,6354414982,7842,5077,-1,1
21644,100,9,106,5789906697,7056,4645,-1,1
25558,110,10,106,3944001220,4682,3170,-1,1
45345,107,1,107,7377592390,8023,6115,-1,1
28090,109,2,107,7369596729,7989,6115,-1,1
62606,112,3,107,7031530054,7549,5847,-1,1
10826,132,4,107,5560642998,6002,4619,-1,1
22948,175,5,107,3727863705,4008,3105,-1,1
39631,108,1,108,6990991227,8184,5743,-1,1
68229,108,2,108,6977118982,8180,5729,-1,1
7720,110,3,108,6749626439,7946,5533,-1,1
47895,115,4,108,6420618522,7716,5225,-1,1
37048,110,5,108,6348601789,7710,5147,-1,1
70211,110,6,108,6361309095,7745,5149,-1,1
53227,113,7,108,5722088647,7033,4615,-1,1
23015,136,8,108,3700699686,4718,2946,-1,1
75148,109,1,109,5966193343,7427,4742,-1,1
69824,111,2,109,5817098582,7176,4639,-1,1
65717,138,3,109,5198964592,6193,4193,-1,1
41291,145,4,109,4859841198,5768,3923,-1,1
77283,143,5,109,4857992086,5729,3928,-1,1
49090,137,6,109,5031792084,5844,4086,-1,1
44930,147,7,109,4353287179,5008,3542,-1,1
4930,176,8,109,3294617713,3820,2673,-1,1
377,110,1,110,5646658344,7902,4314,-1,1
16090,110,2,110,5495824300,7742,4186,-1,1
73435,134,3,110,4354687856,6077,3332,-1,1
48570,141,4,110,4329166667,6190,3272,-1,1
71066,149,5,110,3514121923,5117,2628,-1,1
34671,111,1,111,6469986321,7596,5256,-1,1
53904,112,2,111,6445717804,7561,5238,-1,1
3181,124,3,111,5380124652,6158,4389,-1,1
62553,136,4,111,5097913615,5940,4144,-1,1
27118,144,5,111,4428888422,5181,3597,-1,1
52220,149,6,111,3813389950,4498,3089,-1,1
75197,112,1,112,6066931911,7484,4868,-1,1
19874,113,2,112,6012585813,7428,4822,-1,1
82123,118,3,112,5589063574,6982,4464,-1,1
76693,124,4,112,5358667092,6719,4273,-1,1
16488,138,5,112,4759532641,5947,3798,-1,1
62121,141,6,112,4417891743,5564,3514,-1,1
7932,141,7,112,4119782315,5185,3276,-1,1
71500,124,8,112,4603879651,5729,3671,-1,1
2528,137,9,112,3565030960,4543,2812,-1,1
16565,113,1,113,6343364195,7527,5177,-1,1
66647,114,2,113,6306461664,7468,5150,-1,1
8269,116,3,113,6177060529,7314,5042,-1,1
71848,122,4,113,6002666301,7061,4913,-1,1
66359,117,5,113,5836967579,6993,4748,-1,1
36313,123,6,113,5152372063,6318,4162,-1,1
6050,135,7,113,4581872261,5757,3663,-1,1
35377,135,8,113,4347939231,5420,3483,-1,1
77120,133,9,113,3896850443,4822,3129,-1,1
41092,122,10,113,4031549712,4931,3249,-1,1
14290,115,11,113,3632693756,4500,2911,-1,1
46183,114,1,114,5548518849,7652,4301,-1,1
46641,115,2,114,5518241293,7622,4275,-1,1
60330,120,3,114,4785577711,6551,3698,-1,1
75718,127,4,114,4145285110,5593,3223,-1,1
46448,130,5,114,4019833781,5473,3112,-1,1
63822,143,6,114,3809052733,5204,2942,-1,1
79666,115,1,115,6178678937,7014,5058,-1,1
61419,119,2,115,6038570319,6832,4949,-1,1
76566,163,3,115,4324472390,4839,3562,-1,1
49973,184,4,115,3693504051,4122,3047,-1,1
8258,196,5,115,3375176835,3718,2797,-1,1
18251,116,1,116,5582368230,7518,4353,-1,1
15153,117,2,116,5560895450,7487,4335,-1,1
51617,114,3,116,5588576652,7571,4342,-1,1
65927,118,4,116,5145491086,7113,3966,-1,1
16463,118,5,116,5075446528,6955,3920,-1,1
17589,132,6,116,4383926245,6041,3381,-1,1
11345,117,1,117,5706456357,7413,4514,-1,1
59435,116,2,117,5770731424,7523,4558,-1,1
79801,115,3,117,5589701579,7431,4378,-1,1
39089,119,4,117,5296115693,7134,4124,-1,1
1544,115,5,117,5234403315,7041,4074,-1,1
57901,121,6,117,5006287775,6743,3893,-1,1
6211,112,7,117,5161788643,6765,4045,-1,1
23691,109,8,117,5241795501,6711,4136,-1,1
23014,123,9,117,4596068600,5767,3645,-1,1
77370,118,1,118,6677470271,7391,5589,-1,1
5183,120,2,118,6623674866,7335,5544,-1,1
3381,121,3,118,6468072595,7127,5423,-1,1
36181,123,4,118,6419217403,7057,5385,-1,1
12869,119,5,118,6225016821,6835,5224,-1,1
29055,128,6,118,5854441522,6438,4916,-1,1
54232,139,7,118,5118013535,5657,4299,-1,1
75377,146,8,118,4390236872,4916,3685,-1,1
46443,152,9,118,3913595313,4502,3267,-1,1
48126,151,10,118,3513803186,4163,2914,-1,1
24226,119,1,119,5080881242,7390,3831,-1,1
63782,118,2,119,5081537383,7432,3822,-1,1
32780,119,3,119,4948137119,7074,3748,-1,1
73835,121,4,119,5092782031,7110,3898,-1,1
54794,131,5,119,4380204255,5977,3380,-1,1
78459,127,6,119,4334247666,5773,3363,-1,1
14287,120,1,120,5180871570,6725,4075,-1,1
55080,121,2,120,5183304623,6695,4084,-1,1
577,107,3,120,5920235475,7587,4668,-1,1
44672,112,4,120,6023257032,7622,4774,-1,1
75114,114,5,120,4909784424,6192,3890,-1,1
82249,133,6,120,3982802242,5085,3146,-1,1
67030,121,1,121,5821483321,7141,4706,-1,1
64122,122,2,121,5786594233,7097,4677,-1,1
35464,126,3,121,5528768841,6819,4460,-1,1
29870,134,4,121,5244454369,6592,4202,-1,1
64833,123,5,121,5253355740,6686,4187,-1,1
3704,122,6,121,5223803128,6717,4139,-1,1
80389,120,7,121,5216081975,6537,4160,-1,1
35386,112,8,121,5448926442,6689,4368,-1,1
9277,112,9,121,5294407311,6352,4266,-1,1
382,118,10,121,4043529531,4922,3240,-1,1
7243,134,11,121,3354575397,4032,2697,-1,1
24472,122,1,122,5346135954,7085,4226,-1,1
6223,123,2,122,5352236481,7078,4234,-1,1
31634,122,3,122,5338536947,7062,4221,-1,1
8026,126,4,122,5216625834,6915,4121,-1,1
13958,122,5,122,5111036593,6790,4030,-1,1
42424,120,6,122,5121829226,6790,4035,-1,1
23772,122,7,122,4842484389,6470,3799,-1,1
74541,120,8,122,4694722446,6044,3733,-1,1
57035,116,9,122,4842567187,6250,3835,-1,1
61931,106,10,122,4511702296,5874,3561,-1,1
48939,100,11,122,4053135508,5400,3165,-1,1
18488,123,1,123,5870433850,6953,4814,-1,1
66462,125,2,123,5888917052,6965,4831,-1,1
16999,127,3,123,5616574137,6707,4595,-1,1
58239,130,4,123,5522787583,6711,4488,-1,1
52070,127,5,123,5406044075,6616,4383,-1,1
61597,118,6,123,5509743841,6857,4432,-1,1
26994,115,7,123,5510187699,6871,4422,-1,1
30961,115,8,123,5164329961,6519,4122,-1,1
37250,120,9,123,4119098161,5433,3224,-1,1
72454,124,1,124,5669514764,6909,4574,-1,1
40915,124,2,124,5643378669,6883,4552,-1,1
22486,130,3,124,5213963042,6383,4201,-1,1
36208,146,4,124,4873696455,5966,3927,-1,1
14471,148,5,124,4511732488,5556,3629,-1,1
47554,152,6,124,4255796177,5282,3415,-1,1
29163,152,7,124,3879611546,4856,3098,-1,1
61827,155,8,124,3817385850,4663,3072,-1,1
71974,151,9,124,3778537082,4539,3052,-1,1
372,141,10,124,3744492709,4371,3052,-1,1
19749,144,11,124,3419780395,3918,2804,-1,1
27609,125,1,125,5847038483,6896,4790,-1,1
7197,126,2,125,5915134190,6963,4847,-1,1
18660,123,3,125,5871095250,7009,4786,-1,1
70672,125,4,125,5593677774,6784,4535,-1,1
49398,125,5,125,5361945265,6620,4317,-1,1
7291,125,6,125,5271342056,6556,4229,-1,1
53271,136,7,125,4416808900,5740,3486,-1,1
30125,138,8,125,4063540539,5305,3198,-1,1
38310,135,9,125,3816587724,4959,3007,-1,1
66614,132,10,125,3528200879,4542,2782,-1,1
13569,126,1,126,4923692943,6520,3837,-1,1
51132,127,2,126,4910955568,6499,3827,-1,1
31511,133,3,126,4896822130,6403,3830,-1,1
19337,131,4,126,5156544757,6595,4064,-1,1
25653,121,5,126,5174035282,6481,4096,-1,1
77450,124,6,126,4690717706,5890,3708,-1,1
80081,140,7,126,4546895266,5630,3615,-1,1
71511,127,1,127,4826967757,6523,3742,-1,1
50133,130,2,127,4778174317,6469,3700,-1,1
8412,139,3,127,4571014353,6116,3557,-1,1
2254,148,4,127,4425325696,5891,3447,-1,1
44370,150,5,127,4111665210,5432,3214,-1,1
56304,158,6,127,3923551651,5159,3071,-1,1
69680,160,7,127,3454078051,4599,2690,-1,1
46642,128,1,128,5929009804,6502,4951,-1,1
81302,131,2,128,5848566935,6421,4883,-1,1
69609,135,3,128,5686862288,6285,4736,-1,1
30720,143,4,128,5423984101,6051,4505,-1,1
17457,145,5,128,5228888429,5876,4333,-1,1
64783,144,6,128,5082278946,5701,4212,-1,1
58578,142,7,128,4866369582,5554,4007,-1,1
23354,139,8,128,4544839411,5216,3733,-1,1
13234,141,9,128,4117738030,4779,3368,-1,1
30934,119,10,128,4520772252,5154,3708,-1,1
75469,107,11,128,4056849921,4606,3330,-1,1
33464,107,12,128,4003122945,4498,3297,-1,1
55871,129,1,129,6192008490,6494,5254,-1,1
7545,129,2,129,6175167753,6480,5239,-1,1
26526,136,3,129,5914655701,6268,5006,-1,1
76679,147,4,129,5596926932,5959,4733,-1,1
24422,147,5,129,5329328332,5715,4500,-1,1
54159,146,6,129,5153732479,5549,4348,-1,1
33684,144,7,129,4854086753,5320,4076,-1,1
42871,141,8,129,4667890072,5170,3902,-1,1
75493,136,9,129,4281491378,4948,3528,-1,1
51361,136,10,129,3902156287,4548,3208,-1,1
63786,126,11,129,3678996166,4293,3022,-1,1
15007,112,12,129,3565967913,4155,2930,-1,1
72680,130,1,130,5613781927,6355,4667,-1,1
79698,128,2,130,5638456347,6382,4687,-1,1
42410,128,3,130,5733633928,6595,4734,-1,1
11529,135,4,130,5692830316,6534,4700,-1,1
37763,129,5,130,5601913391,6439,4621,-1,1
45059,126,6,130,5480294025,6333,4511,-1,1
30183,128,7,130,5086182061,5970,4160,-1,1
10892,130,8,130,4411171304,5150,3609,-1,1
50284,167,9,130,3280395487,3816,2696,-1,1
51882,131,1,131,5627087284,6285,4620,-1,1
35981,132,2,131,5492627922,6129,4510,-1,1
9425,142,3,131,5129282828,5692,4219,-1,1
75686,150,4,131,4765948164,5223,3937,-1,1
7140,161,5,131,4126746118,4528,3408,-1,1
53597,132,1,132,5004721171,6156,4094,-1,1
48105,133,2,132,5005620424,6168,4092,-1,1
73053,137,3,132,5079852850,6256,4147,-1,1
25709,140,4,132,4813567123,6105,3891,-1,1
40741,136,5,132,4677928987,6140,3736,-1,1
36868,134,6,132,4570163613,6102,3626,-1,1
14377,119,7,132,4740371731,6674,3657,-1,1
47209,111,8,132,4839187310,6728,3742,-1,1
22866,117,9,132,4385299072,6197,3366,-1,1
387,133,1,133,4401923006,6115,3420,-1,1
80308,134,2,133,4423929927,6131,3440,-1,1
34247,132,3,133,4547607806,6364,3510,-1,1
12188,129,4,133,4696527930,6553,3624,-1,1
68655,120,5,133,4770852647,6661,3678,-1,1
51868,117,6,133,4790996167,6822,3662,-1,1
